from,to,cost
1462215565411,11614291955806,21324.4
1462215565411,1462215565411,0.0
1462215565411,1004575350884,4211.0
1462215565411,1004575350887,4855.0
1462215565411,1383874560104,7458.6
1462215565411,1383874560105,9362.3
1462215565411,1383874560107,15221.6
1462215565411,1383874560108,6034.2
1462215565411,1004575350894,7643.0
1462215565411,1462215565423,19042.1
1462215565411,1886707693637,14711.2
1462215565411,1014342023870,15840.1
1462215565411,1219640920767,20114.5
1462215565411,1493049335933,7867.1
1462215565411,1401351831678,21744.5
1462215565411,1052227772484,3785.7
1462215565411,1014453024108,2190.3
1462215565411,1472435290252,13026.5
1462215565411,1490391294096,6943.3
1462215565411,1490391294097,4147.1
1462215565411,1490299293844,4877.9
1462215565411,1490299293845,8042.3
1462215565411,1490391294103,6331.8
1462215565411,1490299293848,10441.0
1462215565411,1490299293849,4476.8
1462215565411,1135881695392,13276.0
1462215565411,1135881695396,9945.3
1462215565411,1135881695397,4980.4
1462215565411,1135881695399,14089.2
1462215565411,1068860551339,16120.5
1462215565411,1135881695405,12566.9
1462215565411,1105771892916,21502.5
1462215565411,1320910495929,6910.6
1462215565411,1120779890874,17108.8
1462215565411,1120779890875,16457.9
1462215565411,1322273546428,16593.8
1462215565411,1105771892925,15882.2
1462215565411,1120779890879,16246.3
1462215565411,1779716960449,26988.2
1462215565411,1301710983366,993.1
1462215565411,1779808960717,10099.4
1462215565411,1721316282576,10968.5
1462215565411,1247257944275,19200.4
1462215565411,1721316282585,10968.5
1462215565411,1490285293790,5710.6
1462215565411,1246623348091,14723.4
1462215565411,1934392705252,10776.8
1462215565411,1934392705255,7917.9
1462215565411,1934392705259,5210.7
1462215565411,1882889679084,6982.5
1462215565411,1042010452212,28763.1
1462215565411,1503103983864,27972.2
1462215565411,1503103983865,24434.5
1462215565411,1503103983868,23837.4
1462215565411,1503103983870,22987.3
1462215565411,1097883300101,4102.2
1462215565411,1097883300103,5973.9
1462215565411,1710456856841,2569.3
1462215565411,11675731638999,11300.9
1462215565411,1710456856844,3815.8
1462215565411,1883038679309,22155.9
1462215565411,1710456856846,5384.7
1462215565411,1710456856847,7718.7
1462215565411,1252495663379,12153.9
1462215565411,1252278214932,11930.2
1462215565411,1252495663381,14138.9
1462215565411,1111945150745,12028.9
1462215565411,1111945150747,11570.5
1462215565411,1456846131486,18033.2
1462215565411,11685356761378,6338.0
1004575350884,1802838360064,11587.4
1004575350884,1004419350530,3941.2
1004575350884,1144134225924,2858.7
1004575350884,1802838360069,26432.2
1004575350884,1490313293830,4557.2
1004575350884,1144042225671,6535.3
1004575350884,1742015328264,10191.6
1004575350884,1490313293833,1738.5
1004575350884,1144134225930,6878.7
1004575350884,1490405294091,10585.1
1004575350884,1490405294092,11546.4
1004575350884,1462215565325,9170.5
1004575350884,1490405294094,10027.1
1004575350884,1004419350543,10982.6
1004575350884,1135895695377,7362.5
1004575350884,1135895695378,9324.2
1004575350884,1135895695379,9839.6
1004575350884,1219770920980,10055.7
1004575350884,1219770920981,8877.7
1004575350884,1219770920982,8527.1
1004575350884,1219770920987,2784.9
1004575350884,1004419350533,7223.4
1004575350884,1097755299874,5385.5
1004575350884,1816743105992,8769.5
1004575350884,1097755299878,5950.8
1004575350884,1193926869031,20158.7
1004575350884,1715551531049,22439.1
1004575350884,1530526683180,17955.0
1004575350884,1490313293832,5028.8
1004575350884,1246623348062,12869.0
1004575350884,1090062225467,13770.7
1004575350884,1010273771530,12946.5
1004575350884,1090062225471,14766.3
1004575350884,1139095601216,13059.6
1004575350884,1014460024160,19263.4
1004575350884,1097746299873,8068.0
1004575350884,1139095601220,17781.0
1004575350884,1139095601221,13726.1
1004575350884,1247363944520,19552.4
1004575350884,1020349775952,8679.3
1004575350884,1275447570513,1949.0
1004575350884,1405259086613,19273.4
1004575350884,1163733777081,21961.9
1004575350884,1020349775962,8909.5
1004575350884,1020349775963,8937.7
1004575350884,1553853018204,5036.3
1004575350884,11614291955806,22719.6
1004575350884,1462215565411,4195.3
1004575350884,1004575350884,0.0
1004575350884,1004575350887,4244.5
1004575350884,1383874560104,9418.4
1004575350884,1383874560105,5509.4
1004575350884,1383874560107,16807.1
1004575350884,1383874560108,7994.1
1004575350884,1004575350894,8957.5
1004575350884,1462215565423,16758.9
1004575350884,1886707693637,16296.7
1004575350884,1014342023870,19134.7
1004575350884,1219640920767,22529.0
1004575350884,1493049335933,9458.1
1004575350884,1401351831678,21676.7
1004575350884,1052227772484,4470.7
1004575350884,1014453024108,4095.7
1004575350884,1472435290252,14375.4
1004575350884,1490391294096,8248.6
1004575350884,1490391294097,6351.5
1004575350884,1490299293844,2335.2
1004575350884,1490299293845,9356.8
1004575350884,1490391294103,7922.8
1004575350884,1490299293848,11755.5
1004575350884,1490299293849,7647.3
1004575350884,1135881695392,10570.3
1004575350884,1135881695396,11738.9
1004575350884,1135881695397,6690.4
1004575350884,1135881695399,15674.7
1004575350884,1068860551339,18496.4
1004575350884,1135881695405,9861.2
1004575350884,1105771892916,23439.5
1004575350884,1320910495929,8704.2
1004575350884,1120779890874,12724.8
1004575350884,1120779890875,12439.7
1004575350884,1322273546428,16858.3
1004575350884,1105771892925,17675.8
1004575350884,1120779890879,12228.2
1004575350884,1779716960449,28484.4
1004575350884,1301710983366,4072.8
1004575350884,1779808960717,11636.0
1004575350884,1721316282576,13436.4
1004575350884,1247257944275,20994.0
1004575350884,1721316282585,13436.3
1004575350884,1490285293790,9813.1
1004575350884,1246623348091,16308.9
1004575350884,1934392705252,11097.5
1004575350884,1934392705255,9234.4
1004575350884,1934392705259,1438.9
1004575350884,1882889679084,8299.1
1004575350884,1042010452212,30556.8
1004575350884,1503103983864,29765.8
1004575350884,1503103983865,26228.1
1004575350884,1503103983868,25631.1
1004575350884,1503103983870,24780.9
1004575350884,1097883300101,4931.7
1004575350884,1097883300103,3431.3
1004575350884,1710456856841,2471.2
1004575350884,11675731638999,11169.7
1004575350884,1710456856844,2746.1
1004575350884,1883038679309,23949.5
1004575350884,1710456856846,5263.7
1004575350884,1710456856847,9033.3
1004575350884,1252495663379,13947.5
1004575350884,1252278214932,7936.3
1004575350884,1252495663381,15932.5
1004575350884,1111945150745,9323.2
1004575350884,1111945150747,7450.4
1004575350884,1456846131486,19826.9
1004575350884,11685356761378,2599.4
1004575350887,1802838360064,7501.0
1004575350887,1004419350530,1200.5
1004575350887,1144134225924,7993.2
1004575350887,1802838360069,22350.7
1004575350887,1490313293830,4483.3
1004575350887,1144042225671,9626.4
1004575350887,1742015328264,10117.7
1004575350887,1490313293833,5659.5
1004575350887,1144134225930,5566.0
1004575350887,1490405294091,10235.7
1004575350887,1490405294092,12600.8
1004575350887,1462215565325,11429.3
1004575350887,1490405294094,11081.5
1004575350887,1004419350543,13241.3
1004575350887,1135895695377,3423.5
1004575350887,1135895695378,7631.6
1004575350887,1135895695379,5753.2
1004575350887,1219770920980,13888.3
1004575350887,1219770920981,11936.2
1004575350887,1219770920982,10785.9
1004575350887,1219770920987,5335.3
1004575350887,1004419350533,10314.4
1004575350887,1097755299874,6570.3
1004575350887,1816743105992,11028.3
1004575350887,1097755299878,4777.8
1004575350887,1193926869031,16077.2
1004575350887,1715551531049,17647.7
1004575350887,1530526683180,20213.8
1004575350887,1490313293832,8303.9
1004575350887,1246623348062,9447.1
1004575350887,1090062225467,13696.8
1004575350887,1010273771530,14000.9
1004575350887,1090062225471,14692.4
1004575350887,1139095601216,15318.4
1004575350887,1014460024160,18521.7
1004575350887,1097746299873,11169.9
1004575350887,1139095601220,19513.5
1004575350887,1139095601221,14780.5
1004575350887,1247363944520,15470.9
1004575350887,1020349775952,4593.0
1004575350887,1275447570513,6088.0
1004575350887,1405259086613,14319.1
1004575350887,1163733777081,24220.7
1004575350887,1020349775962,8835.6
1004575350887,1020349775963,8863.8
1004575350887,1553853018204,3040.7
1004575350887,11614291955806,19036.5
1004575350887,1462215565411,5253.3
1004575350887,1004575350884,4074.8
1004575350887,1004575350887,0.0
1004575350887,1383874560104,5332.1
1004575350887,1383874560105,5044.5
1004575350887,1383874560107,12933.7
1004575350887,1383874560108,3907.7
1004575350887,1004575350894,11216.3
1004575350887,1462215565423,19965.0
1004575350887,1886707693637,12423.3
1004575350887,1014342023870,12212.3
1004575350887,1219640920767,24787.8
1004575350887,1493049335933,5486.7
1004575350887,1401351831678,21602.8
1004575350887,1052227772484,6729.5
1004575350887,1014453024108,5153.7
1004575350887,1472435290252,10738.6
1004575350887,1490391294096,10507.4
1004575350887,1490391294097,9442.5
1004575350887,1490299293844,6474.2
1004575350887,1490299293845,11615.6
1004575350887,1490391294103,5815.2
1004575350887,1490299293848,14014.3
1004575350887,1490299293849,8827.7
1004575350887,1135881695392,8877.6
1004575350887,1135881695396,7657.4
1004575350887,1135881695397,2505.0
1004575350887,1135881695399,11801.3
1004575350887,1068860551339,20755.2
1004575350887,1135881695405,8168.5
1004575350887,1105771892916,19214.6
1004575350887,1320910495929,4622.6
1004575350887,1120779890874,12089.7
1004575350887,1120779890875,12365.8
1004575350887,1322273546428,19786.0
1004575350887,1105771892925,13594.3
1004575350887,1120779890879,12154.2
1004575350887,1779716960449,30743.1
1004575350887,1301710983366,4621.2
1004575350887,1779808960717,13674.7
1004575350887,1721316282576,15695.1
1004575350887,1247257944275,16912.5
1004575350887,1721316282585,15695.1
1004575350887,1490285293790,12071.9
1004575350887,1246623348091,12435.5
1004575350887,1934392705252,14025.2
1004575350887,1934392705255,11493.2
1004575350887,1934392705259,6695.0
1004575350887,1882889679084,10557.8
1004575350887,1042010452212,26475.2
1004575350887,1503103983864,25684.3
1004575350887,1503103983865,22146.6
1004575350887,1503103983868,21549.5
1004575350887,1503103983870,20699.4
1004575350887,1097883300101,3834.0
1004575350887,1097883300103,9019.8
1004575350887,1710456856841,5021.6
1004575350887,11675731638999,10920.8
1004575350887,1710456856844,5412.1
1004575350887,1883038679309,19868.0
1004575350887,1710456856846,7522.4
1004575350887,1710456856847,11292.1
1004575350887,1252495663379,8098.7
1004575350887,1252278214932,8325.9
1004575350887,1252495663381,11851.0
1004575350887,1111945150745,7630.5
1004575350887,1111945150747,6892.4
1004575350887,1456846131486,15745.3
1004575350887,11685356761378,7289.2
1383874560104,1802838360064,2593.4
1383874560104,1004419350530,6407.5
1383874560104,1144134225924,12317.2
1383874560104,1802838360069,18124.5
1383874560104,1490313293830,8807.3
1383874560104,1144042225671,8774.1
1383874560104,1742015328264,14441.7
1383874560104,1490313293833,10698.7
1383874560104,1144134225930,2320.5
1383874560104,1490405294091,6505.7
1383874560104,1490405294092,7001.9
1383874560104,1462215565325,8346.2
1383874560104,1490405294094,7327.1
1383874560104,1004419350543,11355.4
1383874560104,1135895695377,5339.9
1383874560104,1135895695378,11082.6
1383874560104,1135895695379,1518.3
1383874560104,1219770920980,16334.0
1383874560104,1219770920981,16722.6
1383874560104,1219770920982,13411.3
1383874560104,1219770920987,10078.9
1383874560104,1004419350533,8665.7
1383874560104,1097755299874,7042.9
1383874560104,1816743105992,11610.4
1383874560104,1097755299878,3356.3
1383874560104,1193926869031,11851.0
1383874560104,1715551531049,13421.5
1383874560104,1530526683180,15712.9
1383874560104,1490313293832,13054.1
1383874560104,1246623348062,7791.3
1383874560104,1090062225467,15912.1
1383874560104,1010273771530,8797.0
1383874560104,1090062225471,19016.4
1383874560104,1139095601216,11081.4
1383874560104,1014460024160,13045.6
1383874560104,1097746299873,5609.5
1383874560104,1139095601220,11166.5
1383874560104,1139095601221,10198.5
1383874560104,1247363944520,11244.7
1383874560104,1020349775952,2028.9
1383874560104,1275447570513,12107.5
1383874560104,1405259086613,10092.9
1383874560104,1163733777081,19983.7
1383874560104,1020349775962,12402.7
1383874560104,1020349775963,12430.9
1383874560104,1553853018204,5603.0
1383874560104,11614291955806,14810.3
1383874560104,1462215565411,7307.2
1383874560104,1004575350884,9230.4
1383874560104,1004575350887,5292.0
1383874560104,1383874560104,0.0
1383874560104,1383874560105,8275.3
1383874560104,1383874560107,9163.2
1383874560104,1383874560108,3097.8
1383874560104,1004575350894,9585.1
1383874560104,1462215565423,11653.6
1383874560104,1886707693637,8652.8
1383874560104,1014342023870,8482.2
1383874560104,1219640920767,20559.3
1383874560104,1493049335933,1358.9
1383874560104,1401351831678,22322.6
1383874560104,1052227772484,10421.1
1383874560104,1014453024108,8879.3
1383874560104,1472435290252,10704.7
1383874560104,1490391294096,13144.0
1383874560104,1490391294097,8590.3
1383874560104,1490299293844,12175.5
1383874560104,1490299293845,9174.0
1383874560104,1490391294103,2109.0
1383874560104,1490299293848,11085.2
1383874560104,1490299293849,5264.4
1383874560104,1135881695392,12643.0
1383874560104,1135881695396,7623.5
1383874560104,1135881695397,3230.0
1383874560104,1135881695399,8030.8
1383874560104,1068860551339,16254.3
1383874560104,1135881695405,10730.4
1383874560104,1105771892916,14988.4
1383874560104,1320910495929,3943.9
1383874560104,1120779890874,15320.4
1383874560104,1120779890875,16689.8
1383874560104,1322273546428,22794.5
1383874560104,1105771892925,7033.8
1383874560104,1120779890879,16478.2
1383874560104,1779716960449,26163.5
1383874560104,1301710983366,7405.9
1383874560104,1779808960717,16300.1
1383874560104,1721316282576,10826.2
1383874560104,1247257944275,12686.3
1383874560104,1721316282585,10826.2
1383874560104,1490285293790,8538.9
1383874560104,1246623348091,8665.0
1383874560104,1934392705252,16977.5
1383874560104,1934392705255,11632.7
1383874560104,1934392705259,11019.0
1383874560104,1882889679084,13183.2
1383874560104,1042010452212,22249.1
1383874560104,1503103983864,21458.1
1383874560104,1503103983865,17920.4
1383874560104,1503103983868,17323.3
1383874560104,1503103983870,16473.2
1383874560104,1097883300101,4261.5
1383874560104,1097883300103,13343.8
1383874560104,1710456856841,9204.8
1383874560104,11675731638999,7475.3
1383874560104,1710456856844,10451.2
1383874560104,1883038679309,15641.8
1383874560104,1710456856846,11585.4
1383874560104,1710456856847,9660.8
1383874560104,1252495663379,3191.1
1383874560104,1252278214932,10843.2
1383874560104,1252495663381,5662.2
1383874560104,1111945150745,10192.4
1383874560104,1111945150747,10409.1
1383874560104,1456846131486,11519.2
1383874560104,11685356761378,11613.2
1383874560105,1802838360064,11816.8
1383874560105,1004419350530,4109.9
1383874560105,1144134225924,7321.4
1383874560105,1802838360069,23939.1
1383874560105,1490313293830,3811.5
1383874560105,1144042225671,11386.5
1383874560105,1742015328264,9445.9
1383874560105,1490313293833,5560.8
1383874560105,1144134225930,8983.1
1383874560105,1490405294091,15529.0
1383874560105,1490405294092,15788.8
1383874560105,1462215565325,13189.4
1383874560105,1490405294094,14269.5
1383874560105,1004419350543,15001.4
1383874560105,1135895695377,4603.6
1383874560105,1135895695378,4745.2
1383874560105,1135895695379,7461.2
1383874560105,1219770920980,15648.4
1383874560105,1219770920981,13696.3
1383874560105,1219770920982,12546.0
1383874560105,1219770920987,7095.4
1383874560105,1004419350533,12074.5
1383874560105,1097755299874,9758.2
1383874560105,1816743105992,12788.4
1383874560105,1097755299878,8194.8
1383874560105,1193926869031,17665.6
1383874560105,1715551531049,19505.6
1383874560105,1530526683180,21973.9
1383874560105,1490313293832,10064.0
1383874560105,1246623348062,9935.4
1383874560105,1090062225467,9575.9
1383874560105,1010273771530,17188.9
1383874560105,1090062225471,14020.6
1383874560105,1139095601216,17078.5
1383874560105,1014460024160,22615.2
1383874560105,1097746299873,14357.8
1383874560105,1139095601220,21246.9
1383874560105,1139095601221,17968.4
1383874560105,1247363944520,17204.3
1383874560105,1020349775952,6301.0
1383874560105,1275447570513,5741.6
1383874560105,1405259086613,16339.9
1383874560105,1163733777081,25980.8
1383874560105,1020349775962,5514.9
1383874560105,1020349775963,6094.8
1383874560105,1553853018204,6944.1
1383874560105,11614291955806,19786.1
1383874560105,1462215565411,8295.4
1383874560105,1004575350884,4272.1
1383874560105,1004575350887,4284.2
1383874560105,1383874560104,7040.1
1383874560105,1383874560105,0.0
1383874560105,1383874560107,13873.5
1383874560105,1383874560108,5615.7
1383874560105,1004575350894,12976.4
1383874560105,1462215565423,21698.4
1383874560105,1886707693637,13363.1
1383874560105,1014342023870,16424.0
1383874560105,1219640920767,26547.9
1383874560105,1493049335933,7920.7
1383874560105,1401351831678,16402.5
1383874560105,1052227772484,8489.6
1383874560105,1014453024108,8195.8
1383874560105,1472435290252,11441.9
1383874560105,1490391294096,12267.5
1383874560105,1490391294097,11202.7
1383874560105,1490299293844,6127.8
1383874560105,1490299293845,13375.7
1383874560105,1490391294103,9232.2
1383874560105,1490299293848,15774.4
1383874560105,1490299293849,12015.6
1383874560105,1135881695392,5991.3
1383874560105,1135881695396,9396.3
1383874560105,1135881695397,5922.0
1383874560105,1135881695399,12741.2
1383874560105,1068860551339,22515.3
1383874560105,1135881695405,6927.7
1383874560105,1105771892916,20505.9
1383874560105,1320910495929,6356.1
1383874560105,1120779890874,8913.4
1383874560105,1120779890875,11694.0
1383874560105,1322273546428,21546.1
1383874560105,1105771892925,15327.7
1383874560105,1120779890879,11482.5
1383874560105,1779716960449,32503.2
1383874560105,1301710983366,8173.0
1383874560105,1779808960717,15434.8
1383874560105,1721316282576,17455.2
1383874560105,1247257944275,18500.9
1383874560105,1721316282585,17455.2
1383874560105,1490285293790,13832.0
1383874560105,1246623348091,13375.4
1383874560105,1934392705252,15785.3
1383874560105,1934392705255,13253.3
1383874560105,1934392705259,5231.5
1383874560105,1882889679084,12318.0
1383874560105,1042010452212,28208.7
1383874560105,1503103983864,27417.8
1383874560105,1503103983865,23880.1
1383874560105,1503103983868,23283.0
1383874560105,1503103983870,22432.8
1383874560105,1097883300101,7251.0
1383874560105,1097883300103,7223.9
1383874560105,1710456856841,6781.7
1383874560105,11675731638999,16368.3
1383874560105,1710456856844,7172.2
1383874560105,1883038679309,21456.4
1383874560105,1710456856846,9282.6
1383874560105,1710456856847,13052.2
1383874560105,1252495663379,11599.4
1383874560105,1252278214932,4376.4
1383874560105,1252495663381,13584.4
1383874560105,1111945150745,6389.7
1383874560105,1111945150747,4071.7
1383874560105,1456846131486,17333.8
1383874560105,11685356761378,6392.0
1383874560107,1802838360064,8621.0
1383874560107,1004419350530,12630.9
1383874560107,1144134225924,17605.0
1383874560107,1802838360069,14852.5
1383874560107,1490313293830,14095.1
1383874560107,1144042225671,16114.1
1383874560107,1742015328264,17953.9
1383874560107,1490313293833,15940.6
1383874560107,1144134225930,8231.1
1383874560107,1490405294091,12533.4
1383874560107,1490405294092,12912.5
1383874560107,1462215565325,14731.9
1383874560107,1490405294094,13354.7
1383874560107,1004419350543,16909.3
1383874560107,1135895695377,8352.6
1383874560107,1135895695378,7403.4
1383874560107,1135895695379,5661.0
1383874560107,1219770920980,21914.7
1383874560107,1219770920981,22217.3
1383874560107,1219770920982,18991.9
1383874560107,1219770920987,15616.4
1383874560107,1004419350533,13964.9
1383874560107,1097755299874,14002.6
1383874560107,1816743105992,19234.4
1383874560107,1097755299878,9421.8
1383874560107,1193926869031,7503.8
1383874560107,1715551531049,10149.6
1383874560107,1530526683180,25513.7
1383874560107,1490313293832,18585.0
1383874560107,1246623348062,1981.5
1383874560107,1090062225467,14987.7
1383874560107,1010273771530,14824.6
1383874560107,1090062225471,18175.5
1383874560107,1139095601216,16992.0
1383874560107,1014460024160,18393.0
1383874560107,1097746299873,11520.1
1383874560107,1139095601220,18076.9
1383874560107,1139095601221,16226.1
1383874560107,1247363944520,9029.6
1383874560107,1020349775952,6497.6
1383874560107,1275447570513,16369.1
1383874560107,1405259086613,6178.0
1383874560107,1163733777081,25894.3
1383874560107,1020349775962,10606.0
1383874560107,1020349775963,11284.2
1383874560107,1553853018204,11188.3
1383874560107,11614291955806,9624.3
1383874560107,1462215565411,12887.8
1383874560107,1004575350884,14355.8
1383874560107,1004575350887,10433.7
1383874560107,1383874560104,6388.9
1383874560107,1383874560105,10802.5
1383874560107,1383874560107,0.0
1383874560107,1383874560108,7425.4
1383874560107,1004575350894,14884.2
1383874560107,1462215565423,17371.4
1383874560107,1886707693637,2843.0
1383874560107,1014342023870,14509.9
1383874560107,1219640920767,28798.6
1383874560107,1493049335933,7677.8
1383874560107,1401351831678,16512.8
1383874560107,1052227772484,17010.6
1383874560107,1014453024108,14460.0
1383874560107,1472435290252,5346.8
1383874560107,1490391294096,18724.6
1383874560107,1490391294097,15930.3
1383874560107,1490299293844,16755.3
1383874560107,1490299293845,15084.6
1383874560107,1490391294103,8019.6
1383874560107,1490299293848,16995.7
1383874560107,1490299293849,11175.0
1383874560107,1135881695392,7625.5
1383874560107,1135881695396,4650.9
1383874560107,1135881695397,8480.6
1383874560107,1135881695399,2221.0
1383874560107,1068860551339,26445.4
1383874560107,1135881695405,5712.9
1383874560107,1105771892916,10344.1
1383874560107,1320910495929,5554.9
1383874560107,1120779890874,12482.3
1383874560107,1120779890875,17625.7
1383874560107,1322273546428,28375.2
1383874560107,1105771892925,12157.7
1383874560107,1120779890879,17232.9
1383874560107,1779716960449,32074.1
1383874560107,1301710983366,12986.6
1383874560107,1779808960717,21880.8
1383874560107,1721316282576,17325.0
1383874560107,1247257944275,10220.9
1383874560107,1721316282585,17324.9
1383874560107,1490285293790,13838.1
1383874560107,1246623348091,2855.2
1383874560107,1934392705252,22558.1
1383874560107,1934392705255,19699.2
1383874560107,1934392705259,16306.8
1383874560107,1882889679084,18763.9
1383874560107,1042010452212,22714.5
1383874560107,1503103983864,21923.5
1383874560107,1503103983865,16168.7
1383874560107,1503103983868,17788.8
1383874560107,1503103983870,14721.5
1383874560107,1097883300101,9560.6
1383874560107,1097883300103,17851.3
1383874560107,1710456856841,15302.7
1383874560107,11675731638999,13503.0
1383874560107,1710456856844,15693.2
1383874560107,1883038679309,11294.6
1383874560107,1710456856846,17166.0
1383874560107,1710456856847,14960.0
1383874560107,1252495663379,8403.7
1383874560107,1252278214932,10806.7
1383874560107,1252495663381,5069.8
1383874560107,1111945150745,5174.9
1383874560107,1111945150747,9162.8
1383874560107,1456846131486,7171.9
1383874560107,11685356761378,16901.0
1383874560108,1802838360064,5356.5
1383874560108,1004419350530,4652.7
1383874560108,1144134225924,10767.4
1383874560108,1802838360069,19505.0
1383874560108,1490313293830,7257.5
1383874560108,1144042225671,9217.5
1383874560108,1742015328264,12891.9
1383874560108,1490313293833,9382.7
1383874560108,1144134225930,5361.9
1383874560108,1490405294091,9268.8
1383874560108,1490405294092,9543.7
1383874560108,1462215565325,12740.7
1383874560108,1490405294094,11617.2
1383874560108,1004419350543,14552.7
1383874560108,1135895695377,2593.4
1383874560108,1135895695378,7942.1
1383874560108,1135895695379,2753.4
1383874560108,1219770920980,15018.1
1383874560108,1219770920981,15406.7
1383874560108,1219770920982,12095.3
1383874560108,1219770920987,8762.9
1383874560108,1004419350533,9378.5
1383874560108,1097755299874,7105.9
1383874560108,1816743105992,12337.7
1383874560108,1097755299878,4573.6
1383874560108,1193926869031,13231.6
1383874560108,1715551531049,14802.1
1383874560108,1530526683180,20463.8
1383874560108,1490313293832,11738.1
1383874560108,1246623348062,6648.1
1383874560108,1090062225467,13165.6
1383874560108,1010273771530,14536.6
1383874560108,1090062225471,17466.6
1383874560108,1139095601216,13623.3
1383874560108,1014460024160,18036.1
1383874560108,1097746299873,8151.3
1383874560108,1139095601220,16667.8
1383874560108,1139095601221,15316.2
1383874560108,1247363944520,12625.2
1383874560108,1020349775952,1581.6
1383874560108,1275447570513,10557.7
1383874560108,1405259086613,11473.4
1383874560108,1163733777081,22525.6
1383874560108,1020349775962,9656.2
1383874560108,1020349775963,9684.4
1383874560108,1553853018204,4291.7
1383874560108,11614291955806,16501.9
1383874560108,1462215565411,5991.2
1383874560108,1004575350884,7728.1
1383874560108,1004575350887,3537.1
1383874560108,1383874560104,3187.5
1383874560108,1383874560105,5528.8
1383874560108,1383874560107,10398.3
1383874560108,1383874560108,0.0
1383874560108,1004575350894,12527.7
1383874560108,1462215565423,17119.3
1383874560108,1886707693637,9887.9
1383874560108,1014342023870,11245.3
1383874560108,1219640920767,24999.3
1383874560108,1493049335933,4068.1
1383874560108,1401351831678,16657.6
1383874560108,1052227772484,9105.2
1383874560108,1014453024108,7563.3
1383874560108,1472435290252,7939.6
1383874560108,1490391294096,11828.0
1383874560108,1490391294097,9033.6
1383874560108,1490299293844,10625.7
1383874560108,1490299293845,12927.0
1383874560108,1490391294103,4818.2
1383874560108,1490299293848,15325.7
1383874560108,1490299293849,7730.7
1383874560108,1135881695392,9801.0
1383874560108,1135881695396,4858.3
1383874560108,1135881695397,1805.7
1383874560108,1135881695399,9265.9
1383874560108,1068860551339,21005.2
1383874560108,1135881695405,7888.4
1383874560108,1105771892916,17221.8
1383874560108,1320910495929,1847.5
1383874560108,1120779890874,12573.9
1383874560108,1120779890875,15140.0
1383874560108,1322273546428,21478.5
1383874560108,1105771892925,10748.6
1383874560108,1120779890879,14928.4
1383874560108,1779716960449,31872.9
1383874560108,1301710983366,6089.9
1383874560108,1779808960717,14984.2
1383874560108,1721316282576,15853.2
1383874560108,1247257944275,14066.9
1383874560108,1721316282585,15853.2
1383874560108,1490285293790,10595.4
1383874560108,1246623348091,9900.1
1383874560108,1934392705252,15661.5
1383874560108,1934392705255,12802.6
1383874560108,1934392705259,9469.2
1383874560108,1882889679084,11867.3
1383874560108,1042010452212,23629.6
1383874560108,1503103983864,22838.7
1383874560108,1503103983865,19301.0
1383874560108,1503103983868,18703.9
1383874560108,1503103983870,17853.7
1383874560108,1097883300101,4377.7
1383874560108,1097883300103,11794.0
1383874560108,1710456856841,7888.8
1383874560108,11675731638999,10238.4
1383874560108,1710456856844,9135.3
1383874560108,1883038679309,17022.4
1383874560108,1710456856846,10269.4
1383874560108,1710456856847,12603.5
1383874560108,1252495663379,5954.2
1383874560108,1252278214932,8096.7
1383874560108,1252495663381,7378.6
1383874560108,1111945150745,7350.4
1383874560108,1111945150747,7662.6
1383874560108,1456846131486,12899.7
1383874560108,11685356761378,10063.4
1004575350894,1802838360064,11617.5
1004575350894,1004419350530,11276.0
1004575350894,1144134225924,10321.1
1004575350894,1802838360069,27798.3
1004575350894,1490313293830,13137.7
1004575350894,1144042225671,4142.1
1004575350894,1742015328264,18772.1
1004575350894,1490313293833,7944.8
1004575350894,1144134225930,7379.0
1004575350894,1490405294091,10936.6
1004575350894,1490405294092,5058.5
1004575350894,1462215565325,1487.4
1004575350894,1490405294094,5988.6
1004575350894,1004419350543,2330.1
1004575350894,1135895695377,12095.7
1004575350894,1135895695378,16583.1
1004575350894,1135895695379,10035.5
1004575350894,1219770920980,7360.2
1004575350894,1219770920981,9414.9
1004575350894,1219770920982,4197.4
1004575350894,1219770920987,7061.6
1004575350894,1004419350533,4862.4
1004575350894,1097755299874,4851.4
1004575350894,1816743105992,2441.7
1004575350894,1097755299878,6326.8
1004575350894,1193926869031,23944.1
1004575350894,1715551531049,25446.9
1004575350894,1530526683180,9831.3
1004575350894,1490313293832,5829.0
1004575350894,1246623348062,17314.0
1004575350894,1090062225467,22351.1
1004575350894,1010273771530,8806.4
1004575350894,1090062225471,23346.8
1004575350894,1139095601216,4769.1
1004575350894,1014460024160,11585.2
1004575350894,1097746299873,5704.8
1004575350894,1139095601220,13042.7
1004575350894,1139095601221,8340.5
1004575350894,1247363944520,20933.6
1004575350894,1020349775952,8875.2
1004575350894,1275447570513,8941.0
1004575350894,1405259086613,22185.9
1004575350894,1163733777081,13671.4
1004575350894,1020349775962,17489.9
1004575350894,1020349775963,17518.1
1004575350894,1553853018204,8821.7
1004575350894,11614291955806,23006.6
1004575350894,1462215565411,6560.9
1004575350894,1004575350884,8748.6
1004575350894,1004575350887,11579.3
1004575350894,1383874560104,9614.3
1004575350894,1383874560105,13915.5
1004575350894,1383874560107,20800.6
1004575350894,1383874560108,9944.1
1004575350894,1004575350894,0.0
1004575350894,1462215565423,15807.8
1004575350894,1886707693637,20290.2
